ID,Item_Outlet_Sales,Item_type
FDK44OUT018,2459.888325233645,Fruits and Vegetables
FDU16OUT046,1356.5042214876032,Frozen Foods
FDZ07OUT017,977.7808433566433,Fruits and Vegetables
NCN06OUT027,4416.901347619048,Household
FDH02OUT010,197.65629259259262,Canned
NCW18OUT045,3808.5239555555545,Household
FDH57OUT013,1974.8129139784946,Fruits and Vegetables
FDV35OUT045,2553.905952845528,Breads
NCU29OUT013,2539.836034108527,Health and Hygiene
NCP02OUT046,977.7808433566433,Household
FDN44OUT013,2430.8076676056335,Fruits and Vegetables
FDX03OUT018,524.6806636363636,Meat
FDR11OUT010,361.18122935779826,Breads
FDA36OUT046,3201.733229729729,Baking Goods
FDP58OUT027,5559.618375719888,Snack Foods
FDH31OUT045,1517.032536956522,Meat
FDH34OUT035,2655.275971212121,Snack Foods
FDS13OUT035,3950.9264431999977,Canned
FDT01OUT018,2707.3122763636356,Canned
FDY09OUT049,2808.8827063829785,Snack Foods
FDV33OUT027,5559.618375719888,Snack Foods
NCW29OUT010,306.33348852459034,Health and Hygiene
NCN17OUT045,1649.7136916666675,Health and Hygiene
FDX01OUT046,2240.0538363636365,Canned
FDL03OUT049,3116.7792763636353,Meat
DRL59OUT049,907.3643454545455,Hard Drinks
DRM11OUT027,5559.618375719888,Hard Drinks
FDA43OUT049,3116.7792763636353,Fruits and Vegetables
FDZ56OUT010,427.8008585365854,Fruits and Vegetables
FDI44OUT018,1213.0738721649484,Fruits and Vegetables
FDB50OUT013,1215.7750109090907,Canned
FDU15OUT019,105.2549904,Meat
NCJ19OUT019,157.01130588235296,Others
FDD48OUT013,1974.8129139784946,Baking Goods
NCW42OUT035,3698.390135483871,Household
FDL24OUT017,2986.9868624999995,Baking Goods
NCB30OUT013,2679.219963265306,Household
FDK25OUT013,2694.7307328467164,Breakfast
FDW28OUT049,3116.7792763636353,Frozen Foods
FDD47OUT017,2964.967685185186,Starchy Foods
FDK16OUT019,254.7854648648649,Frozen Foods
FDW37OUT046,1564.58408275862,Canned
FDA48OUT035,3772.777078899083,Baking Goods
FDA14OUT017,2521.329116666667,Dairy
FDV15OUT013,1754.057083916084,Meat
FDN22OUT049,3950.9264431999977,Snack Foods
NCD55OUT045,671.0751846153843,Household
FDY43OUT013,2694.7307328467164,Fruits and Vegetables
NCU05OUT017,1215.7750109090907,Health and Hygiene
FDF10OUT035,2521.329116666667,Snack Foods
FDR39OUT018,3295.266133333333,Meat
FDG40OUT013,571.868936,Frozen Foods
FDZ28OUT019,306.33348852459034,Frozen Foods
FDE02OUT045,1564.58408275862,Canned
FDU60OUT049,2808.8827063829785,Baking Goods
FDM21OUT013,4358.855706542055,Snack Foods
FDV52OUT019,281.9254175438596,Frozen Foods
NCW06OUT013,2679.219963265306,Household
FDX36OUT035,3772.777078899083,Baking Goods
FDT35OUT027,4416.901347619048,Breads
NCL19OUT010,306.33348852459034,Others
NCD31OUT046,2808.8827063829785,Household
FDE53OUT019,254.7854648648649,Frozen Foods
FDW58OUT019,254.7854648648649,Snack Foods
DRF48OUT046,3201.733229729729,Soft Drinks
FDW57OUT035,2459.888325233645,Snack Foods
DRH13OUT017,1893.0558240000005,Soft Drinks
FDT33OUT013,2430.8076676056335,Snack Foods
DRK47OUT027,5559.618375719888,Hard Drinks
FDY22OUT010,306.33348852459034,Snack Foods
FDC35OUT019,502.02998487394956,Starchy Foods
FDO03OUT013,3808.5239555555545,Meat
FDF24OUT045,1332.153201470588,Baking Goods
FDF56OUT018,3527.390878947369,Fruits and Vegetables
FDD28OUT013,775.0400660550457,Frozen Foods
FDG53OUT027,3745.7690891304346,Frozen Foods
FDO27OUT019,254.7854648648649,Meat
NCF54OUT018,2459.888325233645,Household
FDC20OUT027,1281.5230279411767,Fruits and Vegetables
FDU10OUT046,596.1828575342469,Snack Foods
DRA24OUT018,2986.9868624999995,Soft Drinks
FDA02OUT010,306.33348852459034,Dairy
FDG10OUT017,1041.6118838709676,Snack Foods
FDW39OUT010,502.02998487394956,Meat
FDP04OUT019,157.01130588235296,Frozen Foods
NCM55OUT013,3408.774419130434,Others
FDG47OUT045,4358.855706542055,Starchy Foods
NCU41OUT017,3116.7792763636353,Health and Hygiene
NCK31OUT017,749.5418710526316,Others
FDZ46OUT045,1754.057083916084,Snack Foods
FDU13OUT027,3745.7690891304346,Canned
NCF19OUT045,671.0751846153843,Household
NCJ43OUT013,2430.8076676056335,Household
NCJ05OUT045,2553.905952845528,Health and Hygiene
FDS04OUT027,3745.7690891304346,Frozen Foods
FDX28OUT010,197.65629259259262,Frozen Foods
FDB41OUT027,1281.5230279411767,Frozen Foods
FDG53OUT046,2208.4345349397586,Frozen Foods
FDL15OUT010,361.18122935779826,Meat
FDQ08OUT049,977.7808433566433,Fruits and Vegetables
DRN36OUT013,1517.032536956522,Soft Drinks
FDI46OUT013,4358.855706542055,Snack Foods
FDG16OUT027,5559.618375719888,Frozen Foods
FDV32OUT013,775.0400660550457,Fruits and Vegetables
FDF44OUT010,306.33348852459034,Fruits and Vegetables
FDK04OUT018,775.0400660550457,Frozen Foods
NCA41OUT013,2679.219963265306,Health and Hygiene
FDD51OUT017,671.0751846153843,Dairy
NCZ53OUT045,3116.7792763636353,Health and Hygiene
FDP01OUT027,3745.7690891304346,Breakfast
FDY25OUT049,3408.774419130434,Canned
FDB17OUT018,2707.3122763636356,Frozen Foods
NCV54OUT018,1777.7057274074075,Household
FDJ32OUT017,977.7808433566433,Fruits and Vegetables
FDA37OUT049,2187.6146213333327,Canned
FDG35OUT035,2986.9868624999995,Starchy Foods
NCM05OUT018,3295.266133333333,Health and Hygiene
FDG45OUT046,3513.2239652173907,Fruits and Vegetables
FDH28OUT013,596.1828575342469,Frozen Foods
NCE18OUT049,3808.5239555555545,Household
FDH38OUT045,1786.693882352941,Canned
FDR56OUT013,3379.6187945945944,Fruits and Vegetables
FDH17OUT027,2568.6024162162166,Frozen Foods
FDD39OUT049,3698.390135483871,Dairy
FDB41OUT049,671.0751846153843,Frozen Foods
NCR53OUT046,3141.2895389830514,Health and Hygiene
FDX46OUT017,977.7808433566433,Snack Foods
FDV28OUT049,596.1828575342469,Frozen Foods
FDA08OUT018,2459.888325233645,Fruits and Vegetables
FDH45OUT017,749.5418710526316,Fruits and Vegetables
NCS38OUT010,281.9254175438596,Household
FDD40OUT010,502.02998487394956,Dairy
DRM59OUT035,2553.905952845528,Hard Drinks
NCJ43OUT018,2986.9868624999995,Household
NCN29OUT013,757.5139499999999,Health and Hygiene
NCC19OUT045,3116.7792763636353,Household
FDR56OUT035,2655.275971212121,Fruits and Vegetables
FDZ43OUT049,3836.902086206896,Fruits and Vegetables
FDJ32OUT010,157.01130588235296,Fruits and Vegetables
DRH03OUT017,1517.032536956522,Dairy
NCZ54OUT035,2459.888325233645,Household
FDE26OUT017,2521.329116666667,Canned
FDS03OUT045,977.7808433566433,Meat
DRZ24OUT019,281.9254175438596,Soft Drinks
FDO48OUT027,5559.618375719888,Baking Goods
FDW39OUT049,2808.8827063829785,Meat
NCK05OUT049,977.7808433566433,Health and Hygiene
NCK30OUT017,4358.855706542055,Household
FDT27OUT018,3295.266133333333,Meat
FDS08OUT019,427.8008585365854,Fruits and Vegetables
NCJ19OUT049,907.3643454545455,Others
FDC58OUT045,749.5418710526316,Snack Foods
DRE37OUT013,2679.219963265306,Soft Drinks
FDW02OUT035,2046.9735657142853,Dairy
FDJ02OUT010,361.18122935779826,Canned
FDX09OUT045,2459.888325233645,Snack Foods
FDT31OUT010,487.40178478260873,Fruits and Vegetables
FDI24OUT049,2808.8827063829785,Baking Goods
FDY09OUT045,2986.9868624999995,Snack Foods
FDV28OUT045,596.1828575342469,Frozen Foods
DRM47OUT049,3764.8568909090914,Hard Drinks
FDT52OUT019,605.3117588785047,Frozen Foods
FDI48OUT018,775.0400660550457,Baking Goods
FDY55OUT017,3950.9264431999977,Fruits and Vegetables
FDU48OUT013,1974.8129139784946,Baking Goods
FDN25OUT045,907.3643454545455,Breakfast
FDP20OUT049,2187.6146213333327,Fruits and Vegetables
FDJ15OUT013,3408.774419130434,Dairy
FDD04OUT018,1777.7057274074075,Dairy
FDY58OUT045,4356.095470270271,Snack Foods
FDR37OUT018,3295.266133333333,Breakfast
FDF44OUT013,1974.8129139784946,Fruits and Vegetables
FDD32OUT045,1332.153201470588,Fruits and Vegetables
FDR57OUT017,2775.4009808219184,Snack Foods
DRG39OUT027,1281.5230279411767,Dairy
FDX15OUT017,2338.8354360360368,Meat
DRN37OUT045,2964.967685185186,Soft Drinks
FDW40OUT027,3745.7690891304346,Frozen Foods
FDB32OUT049,1517.032536956522,Fruits and Vegetables
FDM40OUT018,1777.7057274074075,Frozen Foods
FDE39OUT027,3168.2933656565656,Dairy
DRH49OUT017,1332.153201470588,Soft Drinks
FDT46OUT049,749.5418710526316,Snack Foods
NCF06OUT035,4004.1596115384627,Household
FDP07OUT017,2655.275971212121,Fruits and Vegetables
FDC04OUT013,4156.630275261059,Dairy
FDZ32OUT017,1893.0558240000005,Fruits and Vegetables
FDD50OUT045,2459.888325233645,Canned
FDU56OUT017,3408.774419130434,Fruits and Vegetables
FDV34OUT017,977.7808433566433,Snack Foods
NCY41OUT013,676.9837544303798,Health and Hygiene
NCK18OUT046,2808.8827063829785,Household
DRH25OUT049,907.3643454545455,Soft Drinks
FDT57OUT046,3513.2239652173907,Snack Foods
FDV56OUT018,1411.4228351648355,Fruits and Vegetables
FDV12OUT045,1517.032536956522,Baking Goods
FDN52OUT017,1332.153201470588,Frozen Foods
FDX38OUT035,671.0751846153843,Dairy
FDE47OUT018,1607.677413793103,Starchy Foods
NCO07OUT013,3713.041762500001,Others
FDV09OUT027,3745.7690891304346,Snack Foods
FDZ23OUT019,502.02998487394956,Baking Goods
DRH51OUT018,1213.0738721649484,Dairy
NCY54OUT045,2459.888325233645,Household
DRG49OUT013,4358.855706542055,Soft Drinks
NCC19OUT049,3116.7792763636353,Household
NCV53OUT045,4356.095470270271,Health and Hygiene
FDZ47OUT019,254.7854648648649,Baking Goods
NCO26OUT018,1777.7057274074075,Household
NCP02OUT045,977.7808433566433,Household
NCW30OUT018,3169.9637729729734,Household
NCN55OUT046,3836.902086206896,Others
FDB20OUT010,197.65629259259262,Fruits and Vegetables
DRL11OUT013,2123.557620689655,Hard Drinks
DRD60OUT045,3408.774419130434,Soft Drinks
FDW14OUT010,197.65629259259262,Dairy
FDL27OUT010,197.65629259259262,Meat
FDU09OUT018,775.0400660550457,Snack Foods
DRH36OUT027,2068.569264285714,Soft Drinks
FDP34OUT027,4416.901347619048,Snack Foods
FDE04OUT017,2937.6575555555555,Frozen Foods
FDZ57OUT027,3168.2933656565656,Snack Foods
FDF02OUT010,197.65629259259262,Canned
FDG28OUT045,4356.095470270271,Frozen Foods
NCI31OUT046,596.1828575342469,Others
FDT43OUT013,749.5418710526316,Fruits and Vegetables
FDU20OUT046,2240.0538363636365,Fruits and Vegetables
FDD53OUT013,671.0751846153843,Frozen Foods
FDW15OUT045,2553.905952845528,Meat
NCT53OUT045,2553.905952845528,Health and Hygiene
NCG55OUT027,3168.2933656565656,Household
FDD48OUT035,2046.9735657142853,Baking Goods
FDG47OUT049,4358.855706542055,Starchy Foods
FDI21OUT017,1041.6118838709676,Snack Foods
FDT27OUT017,3836.902086206896,Meat
DRO35OUT013,1974.8129139784946,Hard Drinks
FDD33OUT017,3808.5239555555545,Fruits and Vegetables
FDC04OUT035,4004.1596115384627,Dairy
FDY34OUT013,2430.8076676056335,Snack Foods
DRJ49OUT049,2240.0538363636365,Soft Drinks
FDE05OUT049,2539.836034108527,Frozen Foods
FDU31OUT017,4356.095470270271,Fruits and Vegetables
NCN19OUT027,5275.190468571425,Others
FDK56OUT027,5275.190468571425,Fruits and Vegetables
FDK58OUT017,1893.0558240000005,Snack Foods
NCJ42OUT035,1693.6774046153844,Household
FDZ34OUT027,5275.190468571425,Starchy Foods
FDA52OUT018,2986.9868624999995,Frozen Foods
NCR29OUT013,775.0400660550457,Health and Hygiene
FDT48OUT035,4004.1596115384627,Baking Goods
DRJ51OUT019,605.3117588785047,Dairy
NCS54OUT046,2808.8827063829785,Household
FDV01OUT035,2553.905952845528,Canned
DRG51OUT027,4416.901347619048,Dairy
NCG42OUT013,2539.836034108527,Household
FDA51OUT049,1950.840451162791,Dairy
FDV19OUT010,361.18122935779826,Fruits and Vegetables
NCT18OUT045,3408.774419130434,Household
NCS41OUT045,3408.774419130434,Health and Hygiene
FDO03OUT046,3513.2239652173907,Meat
FDL12OUT010,157.01130588235296,Baking Goods
FDY37OUT010,306.33348852459034,Canned
FDI58OUT049,1517.032536956522,Snack Foods
FDT28OUT018,2338.8354360360368,Frozen Foods
NCC42OUT010,306.33348852459034,Health and Hygiene
FDO01OUT017,2132.479831067961,Breakfast
FDJ02OUT013,2539.836034108527,Canned
FDQ04OUT018,524.6806636363636,Frozen Foods
DRL47OUT013,1974.8129139784946,Hard Drinks
FDZ32OUT035,1649.7136916666675,Fruits and Vegetables
FDC35OUT035,3772.777078899083,Starchy Foods
FDX14OUT045,1185.0029454545459,Dairy
FDZ35OUT013,1649.7136916666675,Breads
FDL14OUT013,2539.836034108527,Canned
FDO04OUT049,907.3643454545455,Frozen Foods
DRK11OUT017,2338.8354360360368,Hard Drinks
FDB44OUT018,2707.3122763636356,Fruits and Vegetables
FDZ50OUT049,3408.774419130434,Dairy
FDI12OUT027,2568.6024162162166,Baking Goods
FDU43OUT017,3836.902086206896,Fruits and Vegetables
FDD58OUT010,197.65629259259262,Snack Foods
FDB27OUT017,3116.7792763636353,Dairy
FDB04OUT018,1213.0738721649484,Dairy
NCO17OUT013,1974.8129139784946,Health and Hygiene
FDL12OUT017,977.7808433566433,Baking Goods
DRJ13OUT049,2808.8827063829785,Soft Drinks
FDD57OUT045,1517.032536956522,Fruits and Vegetables
FDW19OUT035,1649.7136916666675,Fruits and Vegetables
DRD27OUT018,1411.4228351648355,Dairy
FDH27OUT027,3745.7690891304346,Dairy
NCW30OUT027,5559.618375719888,Household
FDR40OUT018,1213.0738721649484,Frozen Foods
FDG05OUT013,2430.8076676056335,Frozen Foods
NCY41OUT019,105.2549904,Health and Hygiene
FDI38OUT018,2707.3122763636356,Canned
FDR20OUT046,749.5418710526316,Fruits and Vegetables
FDE09OUT017,1893.0558240000005,Fruits and Vegetables
FDN50OUT019,254.7854648648649,Canned
DRF27OUT045,2553.905952845528,Dairy
DRF51OUT013,596.1828575342469,Dairy
NCO02OUT019,254.7854648648649,Others
FDB51OUT027,2068.569264285714,Dairy
FDJ50OUT013,775.0400660550457,Canned
FDN52OUT013,1332.153201470588,Frozen Foods
FDX14OUT013,1215.7750109090907,Dairy
FDT27OUT019,605.3117588785047,Meat
FDV10OUT013,596.1828575342469,Snack Foods
FDU33OUT046,749.5418710526316,Snack Foods
FDU58OUT046,2655.275971212121,Snack Foods
NCP42OUT027,5275.190468571425,Household
FDL51OUT027,5559.618375719888,Dairy
DRH15OUT027,1281.5230279411767,Dairy
FDU16OUT017,1332.153201470588,Frozen Foods
FDW15OUT017,2338.8354360360368,Meat
FDQ44OUT045,1786.693882352941,Fruits and Vegetables
NCI06OUT027,5275.190468571425,Household
DRK23OUT019,605.3117588785047,Hard Drinks
FDC28OUT035,1754.057083916084,Frozen Foods
NCY17OUT019,105.2549904,Health and Hygiene
NCV05OUT018,2338.8354360360368,Health and Hygiene
FDM34OUT019,306.33348852459034,Snack Foods
DRD60OUT027,5275.190468571425,Soft Drinks
FDT38OUT046,1356.5042214876032,Dairy
FDQ57OUT018,1777.7057274074075,Snack Foods
FDE59OUT027,1281.5230279411767,Starchy Foods
NCM43OUT046,2808.8827063829785,Others
DRI51OUT049,2808.8827063829785,Dairy
NCG30OUT017,2132.479831067961,Household
NCK54OUT035,2046.9735657142853,Household
FDQ16OUT019,254.7854648648649,Frozen Foods
FDI36OUT013,2679.219963265306,Baking Goods
FDX16OUT027,3745.7690891304346,Frozen Foods
FDA34OUT046,2123.557620689655,Starchy Foods
FDJ48OUT018,3169.9637729729734,Baking Goods
FDU47OUT035,2521.329116666667,Breads
FDS39OUT046,2208.4345349397586,Meat
FDD11OUT046,3513.2239652173907,Starchy Foods
FDM16OUT027,2068.569264285714,Frozen Foods
FDU56OUT018,2707.3122763636356,Fruits and Vegetables
FDQ32OUT017,2132.479831067961,Fruits and Vegetables
DRK35OUT013,676.9837544303798,Hard Drinks
FDA58OUT049,3772.777078899083,Snack Foods
DRG48OUT019,306.33348852459034,Soft Drinks
FDT59OUT010,605.3117588785047,Breads
FDQ31OUT019,254.7854648648649,Fruits and Vegetables
FDS51OUT018,775.0400660550457,Meat
FDW32OUT027,2568.6024162162166,Fruits and Vegetables
FDI15OUT027,5559.618375719888,Dairy
NCV30OUT017,977.7808433566433,Household
DRG25OUT049,3116.7792763636353,Soft Drinks
FDT02OUT013,571.868936,Dairy
FDO33OUT027,3168.2933656565656,Snack Foods
FDP38OUT035,757.5139499999999,Canned
FDZ45OUT035,2655.275971212121,Snack Foods
NCA54OUT027,5275.190468571425,Household
FDU33OUT017,749.5418710526316,Snack Foods
FDN58OUT017,3836.902086206896,Snack Foods
FDI05OUT045,1185.0029454545459,Frozen Foods
FDM57OUT019,254.7854648648649,Snack Foods
NCS42OUT027,2568.6024162162166,Household
FDB57OUT045,4356.095470270271,Fruits and Vegetables
FDC03OUT045,3116.7792763636353,Dairy
FDZ58OUT013,1974.8129139784946,Snack Foods
NCK29OUT045,1786.693882352941,Health and Hygiene
NCR53OUT045,3772.777078899083,Health and Hygiene
FDE26OUT027,3745.7690891304346,Canned
FDU52OUT049,2539.836034108527,Frozen Foods
FDE41OUT027,2068.569264285714,Frozen Foods
FDU38OUT018,2707.3122763636356,Dairy
FDA52OUT017,2459.888325233645,Frozen Foods
FDW46OUT046,977.7808433566433,Snack Foods
DRI59OUT035,4004.1596115384627,Hard Drinks
FDT38OUT035,1356.5042214876032,Dairy
FDL33OUT018,3527.390878947369,Snack Foods
FDQ01OUT027,5559.618375719888,Canned
FDJ08OUT046,2655.275971212121,Fruits and Vegetables
FDQ47OUT049,676.9837544303798,Breads
NCZ18OUT013,3950.9264431999977,Household
FDE29OUT017,977.7808433566433,Frozen Foods
FDF10OUT027,3745.7690891304346,Snack Foods
FDC48OUT049,1332.153201470588,Baking Goods
FDY58OUT013,4156.630275261059,Snack Foods
NCX30OUT010,605.3117588785047,Household
FDV11OUT013,2430.8076676056335,Breads
FDT46OUT046,749.5418710526316,Snack Foods
DRD01OUT019,157.01130588235296,Soft Drinks
FDQ11OUT013,4358.855706542055,Breads
NCM41OUT017,1517.032536956522,Health and Hygiene
NCC55OUT013,596.1828575342469,Household
FDG45OUT027,5559.618375719888,Fruits and Vegetables
NCQ54OUT049,2808.8827063829785,Household
FDM34OUT045,1786.693882352941,Snack Foods
FDD17OUT019,605.3117588785047,Frozen Foods
FDN38OUT027,5559.618375719888,Canned
FDB53OUT018,1777.7057274074075,Frozen Foods
NCL06OUT035,4358.855706542055,Household
NCV18OUT019,254.7854648648649,Household
FDX25OUT013,3408.774419130434,Canned
FDB39OUT046,907.3643454545455,Dairy
FDC33OUT049,3116.7792763636353,Fruits and Vegetables
NCO14OUT018,524.6806636363636,Household
FDA58OUT027,5559.618375719888,Snack Foods
NCQ02OUT017,3408.774419130434,Household
NCR53OUT017,3772.777078899083,Health and Hygiene
FDN52OUT046,1455.4131923076925,Frozen Foods
FDG26OUT046,3513.2239652173907,Canned
FDE23OUT027,1281.5230279411767,Starchy Foods
DRI37OUT013,775.0400660550457,Soft Drinks
DRH37OUT018,2986.9868624999995,Soft Drinks
FDO01OUT035,2046.9735657142853,Breakfast
FDK45OUT049,2187.6146213333327,Seafood
FDP23OUT049,4356.095470270271,Breads
FDM33OUT035,3772.777078899083,Snack Foods
FDD36OUT017,2132.479831067961,Baking Goods
FDL56OUT017,1356.5042214876032,Fruits and Vegetables
FDT27OUT010,605.3117588785047,Meat
FDG52OUT017,671.0751846153843,Frozen Foods
NCL42OUT035,4004.1596115384627,Household
DRJ24OUT046,3201.733229729729,Soft Drinks
FDV38OUT046,907.3643454545455,Dairy
FDT35OUT045,2964.967685185186,Breads
FDY51OUT045,3772.777078899083,Meat
FDC37OUT017,1693.6774046153844,Baking Goods
NCP43OUT013,3408.774419130434,Others
FDO33OUT045,1570.8295803278695,Snack Foods
FDW04OUT018,1777.7057274074075,Frozen Foods
NCC31OUT046,2208.4345349397586,Household
FDK22OUT049,3713.041762500001,Snack Foods
FDJ50OUT017,907.3643454545455,Canned
FDV13OUT017,1332.153201470588,Canned
DRL60OUT017,2338.8354360360368,Soft Drinks
FDW03OUT017,1893.0558240000005,Meat
FDY27OUT035,2986.9868624999995,Dairy
FDB39OUT027,1281.5230279411767,Dairy
FDU59OUT045,2553.905952845528,Breads
FDZ57OUT049,2240.0538363636365,Snack Foods
FDO21OUT049,4356.095470270271,Snack Foods
FDS43OUT018,2707.3122763636356,Fruits and Vegetables
FDU28OUT010,502.02998487394956,Frozen Foods
FDC51OUT010,281.9254175438596,Dairy
FDW16OUT010,197.65629259259262,Frozen Foods
FDP32OUT010,306.33348852459034,Fruits and Vegetables
FDB60OUT019,502.02998487394956,Baking Goods
NCQ30OUT046,2187.6146213333327,Household
FDD26OUT049,3408.774419130434,Canned
FDI44OUT045,1215.7750109090907,Fruits and Vegetables
DRH23OUT046,907.3643454545455,Hard Drinks
FDO44OUT046,1754.057083916084,Fruits and Vegetables
FDG04OUT046,3201.733229729729,Frozen Foods
FDM32OUT027,2568.6024162162166,Fruits and Vegetables
FDM09OUT013,2430.8076676056335,Snack Foods
FDZ47OUT013,1499.310264285714,Baking Goods
FDM40OUT027,3745.7690891304346,Frozen Foods
FDY48OUT017,1693.6774046153844,Baking Goods
NCM30OUT045,671.0751846153843,Household
FDX36OUT010,605.3117588785047,Baking Goods
DRF03OUT017,596.1828575342469,Dairy
FDN51OUT049,4356.095470270271,Meat
FDM57OUT049,1332.153201470588,Snack Foods
FDB35OUT049,1517.032536956522,Starchy Foods
FDY13OUT027,2068.569264285714,Canned
FDA37OUT017,2132.479831067961,Canned
NCX53OUT017,2091.4416892307686,Health and Hygiene
FDD59OUT018,1213.0738721649484,Starchy Foods
FDX10OUT019,105.2549904,Snack Foods
FDC03OUT018,2707.3122763636356,Dairy
FDW43OUT035,4004.1596115384627,Fruits and Vegetables
FDW10OUT046,2808.8827063829785,Snack Foods
FDY14OUT027,5559.618375719888,Dairy
FDV43OUT045,749.5418710526316,Fruits and Vegetables
FDO40OUT013,2539.836034108527,Frozen Foods
FDP46OUT027,2568.6024162162166,Snack Foods
NCE43OUT019,427.8008585365854,Household
FDD05OUT035,2046.9735657142853,Frozen Foods
FDJ60OUT010,427.8008585365854,Baking Goods
DRE27OUT018,1213.0738721649484,Dairy
FDO11OUT035,4004.1596115384627,Breads
DRG11OUT027,2794.179505000001,Hard Drinks
FDK33OUT010,487.40178478260873,Snack Foods
DRM23OUT045,2964.967685185186,Hard Drinks
FDJ02OUT027,3745.7690891304346,Canned
NCZ05OUT045,1754.057083916084,Health and Hygiene
NCL30OUT013,1974.8129139784946,Household
FDZ19OUT018,2459.888325233645,Fruits and Vegetables
FDM45OUT049,1950.840451162791,Snack Foods
FDO36OUT046,3201.733229729729,Baking Goods
NCK31OUT045,749.5418710526316,Others
DRJ37OUT045,2553.905952845528,Soft Drinks
FDP24OUT018,1777.7057274074075,Baking Goods
FDF46OUT013,1974.8129139784946,Snack Foods
FDX46OUT019,157.01130588235296,Snack Foods
NCL18OUT045,2655.275971212121,Household
FDJ26OUT013,3141.2895389830514,Canned
FDJ07OUT045,1786.693882352941,Meat
FDY15OUT013,2694.7307328467164,Dairy
DRG01OUT045,1185.0029454545459,Soft Drinks
FDF58OUT045,977.7808433566433,Snack Foods
FDZ14OUT019,281.9254175438596,Dairy
FDP31OUT049,977.7808433566433,Fruits and Vegetables
FDH45OUT013,749.5418710526316,Fruits and Vegetables
FDA09OUT010,487.40178478260873,Snack Foods
FDW31OUT035,2655.275971212121,Fruits and Vegetables
FDA57OUT046,749.5418710526316,Snack Foods
NCE55OUT035,2459.888325233645,Household
FDC17OUT019,502.02998487394956,Frozen Foods
FDC59OUT013,775.0400660550457,Starchy Foods
FDA22OUT013,2123.557620689655,Starchy Foods
FDK52OUT035,3772.777078899083,Frozen Foods
NCM26OUT046,2208.4345349397586,Others
NCT53OUT035,2964.967685185186,Health and Hygiene
FDW45OUT018,1777.7057274074075,Snack Foods
NCI18OUT035,4004.1596115384627,Household
FDE38OUT018,2986.9868624999995,Canned
FDF08OUT019,254.7854648648649,Fruits and Vegetables
FDY58OUT010,487.40178478260873,Snack Foods
FDF58OUT019,157.01130588235296,Snack Foods
FDX39OUT017,4004.1596115384627,Meat
FDB44OUT049,3713.041762500001,Fruits and Vegetables
FDF28OUT013,1974.8129139784946,Frozen Foods
FDE39OUT013,1974.8129139784946,Dairy
FDT37OUT018,3169.9637729729734,Canned
FDZ45OUT017,3698.390135483871,Snack Foods
FDO40OUT035,2553.905952845528,Frozen Foods
FDM57OUT027,2568.6024162162166,Snack Foods
DRG36OUT017,2964.967685185186,Soft Drinks
FDY36OUT010,197.65629259259262,Baking Goods
DRL60OUT027,3745.7690891304346,Soft Drinks
FDS25OUT019,254.7854648648649,Canned
DRF49OUT027,2794.179505000001,Soft Drinks
FDP16OUT045,4356.095470270271,Frozen Foods
FDS60OUT049,2937.6575555555555,Baking Goods
FDU15OUT027,1281.5230279411767,Meat
FDK43OUT046,2187.6146213333327,Meat
FDN25OUT046,977.7808433566433,Breakfast
FDE53OUT049,1649.7136916666675,Frozen Foods
FDB22OUT013,2694.7307328467164,Snack Foods
FDE39OUT017,2132.479831067961,Dairy
FDX35OUT035,3772.777078899083,Breads
NCG54OUT049,2808.8827063829785,Household
FDH27OUT035,2521.329116666667,Dairy
NCK42OUT013,3713.041762500001,Household
FDS25OUT049,1754.057083916084,Canned
FDI10OUT018,2459.888325233645,Snack Foods
FDU35OUT035,1754.057083916084,Breads
FDI04OUT017,3698.390135483871,Frozen Foods
DRK23OUT035,4358.855706542055,Hard Drinks
FDB53OUT019,361.18122935779826,Frozen Foods
FDY02OUT049,3950.9264431999977,Dairy
FDM60OUT035,596.1828575342469,Baking Goods
NCJ31OUT010,487.40178478260873,Others
DRP35OUT017,2132.479831067961,Hard Drinks
NCQ30OUT018,1777.7057274074075,Household
DRL11OUT010,361.18122935779826,Hard Drinks
FDU01OUT013,2937.6575555555555,Canned
FDR39OUT035,3201.733229729729,Meat
FDO08OUT046,2808.8827063829785,Fruits and Vegetables
FDC02OUT045,4358.855706542055,Canned
NCZ29OUT035,2046.9735657142853,Health and Hygiene
FDF29OUT010,306.33348852459034,Frozen Foods
FDZ23OUT017,3201.733229729729,Baking Goods
NCU53OUT018,2986.9868624999995,Health and Hygiene
NCW30OUT013,4156.630275261059,Household
NCM26OUT027,3745.7690891304346,Others
FDV50OUT027,3168.2933656565656,Dairy
FDW15OUT049,2245.0775999999996,Meat
FDI35OUT027,5275.190468571425,Starchy Foods
FDO11OUT017,4356.095470270271,Breads
FDN48OUT046,1564.58408275862,Baking Goods
NCA17OUT049,2539.836034108527,Health and Hygiene
NCN54OUT013,1215.7750109090907,Household
FDP22OUT013,749.5418710526316,Snack Foods
NCB54OUT035,2046.9735657142853,Health and Hygiene
FDD08OUT045,596.1828575342469,Fruits and Vegetables
DRM48OUT010,105.2549904,Soft Drinks
FDG41OUT027,2794.179505000001,Frozen Foods
FDE44OUT027,1281.5230279411767,Fruits and Vegetables
FDE26OUT035,2521.329116666667,Canned
NCS38OUT013,1974.8129139784946,Household
NCJ54OUT018,3169.9637729729734,Household
FDI40OUT019,254.7854648648649,Frozen Foods
